symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
IF1201,20120104,2381.0,2383.8,2305.0,2305.6,226897,41983.0,15934260.354,2313.4,2353.0,IF
IF1202,20120104,2389.0,2394.2,2316.0,2316.6,3969,3272.0,280381.056,2325.6,2364.0,IF
IF1203,20120104,2407.0,2408.4,2331.8,2331.8,2970,6180.0,211025.922,2341.2,2377.6,IF
IF1206,20120104,2410.8,2428.8,2352.0,2352.0,574,2673.0,41181.726,2359.6,2400.6,IF
IF1201,20120105,2303.4,2327.4,2286.2,2291.0,322309,41770.0,22306796.838,2294.0,2313.4,IF
IF1202,20120105,2314.6,2337.0,2297.0,2299.0,6863,4126.0,476874.492,2303.8,2325.6,IF
IF1203,20120105,2335.2,2353.2,2311.2,2314.0,4329,6815.0,302834.544,2318.4,2341.2,IF
IF1206,20120105,2346.6,2370.0,2334.0,2334.0,916,2778.0,64612.8,2339.0,2359.6,IF
IF1201,20120106,2289.0,2300.8,2273.0,2297.6,276946,42667.0,19002243.42,2294.4,2294.0,IF
IF1202,20120106,2297.0,2308.8,2282.4,2306.4,5518,4468.0,380198.148,2303.0,2303.8,IF
IF1203,20120106,2314.0,2323.2,2297.4,2321.6,2770,7104.0,192051.708,2318.4,2318.4,IF
IF1206,20120106,2338.0,2343.6,2318.0,2343.6,455,2842.0,31825.458,2340.2,2339.0,IF
IF1201,20120109,2285.4,2378.2,2276.8,2376.8,392480,38533.0,27474017.154,2364.6,2294.4,IF
IF1202,20120109,2312.4,2387.4,2286.4,2385.2,15112,5573.0,1062508.974,2374.6,2303.0,IF
IF1203,20120109,2325.0,2397.0,2302.8,2395.8,5602,7228.0,396376.782,2385.6,2318.4,IF
IF1206,20120109,2345.0,2413.4,2325.0,2412.0,801,2871.0,57139.332,2405.2,2340.2,IF
IF1201,20120110,2384.8,2464.8,2372.0,2462.6,376838,36316.0,27351240.756,2455.4,2364.6,IF
IF1202,20120110,2395.8,2475.0,2381.4,2471.4,19071,6785.0,1389881.61,2463.4,2374.6,IF
IF1203,20120110,2399.6,2479.6,2391.0,2479.0,7144,6750.0,522636.228,2469.2,2385.6,IF
IF1206,20120110,2422.0,2494.8,2410.2,2492.6,1239,2732.0,91388.538,2487.0,2405.2,IF
IF1201,20120111,2463.0,2468.8,2436.4,2445.6,297272,37188.0,21863876.82,2453.4,2455.4,IF
IF1202,20120111,2471.4,2478.6,2446.4,2455.2,16215,8398.0,1197059.832,2462.6,2463.4,IF
IF1203,20120111,2478.0,2483.8,2453.8,2461.2,4715,6731.0,349011.534,2469.0,2469.2,IF
IF1206,20120111,2499.0,2499.0,2470.2,2481.0,825,2719.0,61533.606,2486.0,2487.0,IF
IF1201,20120112,2442.4,2475.0,2433.4,2445.6,323934,34749.0,23818322.958,2449.6,2453.4,IF
IF1202,20120112,2452.0,2485.8,2443.6,2454.6,21995,10239.0,1623525.978,2458.8,2462.6,IF
IF1203,20120112,2456.0,2489.6,2451.2,2463.8,4443,6950.0,329028.81,2468.2,2469.0,IF
IF1206,20120112,2474.4,2507.0,2470.0,2483.0,766,2736.0,57132.156,2485.4,2486.0,IF
IF1201,20120113,2447.6,2457.0,2387.6,2410.2,333591,31451.0,24201561.156,2411.6,2449.6,IF
IF1202,20120113,2459.0,2466.0,2397.8,2418.8,32196,12281.0,2343824.952,2420.6,2458.8,IF
IF1203,20120113,2487.0,2487.0,2411.6,2426.2,5537,7405.0,404453.298,2430.2,2468.2,IF
IF1206,20120113,2485.4,2491.0,2429.6,2446.6,926,2740.0,68239.224,2448.8,2485.4,IF
IF1201,20120116,2400.0,2404.8,2347.6,2352.0,286805,27962.0,20505884.004,2366.6,2411.6,IF
IF1202,20120116,2404.4,2414.2,2356.4,2359.4,49290,16710.0,3536094.216,2375.6,2420.6,IF
IF1203,20120116,2416.6,2425.4,2366.0,2369.0,5028,7682.0,362168.688,2382.8,2430.2,IF
IF1206,20120116,2430.2,2442.0,2385.4,2392.8,799,2856.0,57916.854,2399.2,2448.8,IF
IF1201,20120117,2361.0,2494.0,2339.8,2487.4,355421,19261.0,25670240.298,2478.0,2366.6,IF
IF1202,20120117,2369.8,2515.0,2351.0,2512.2,146791,30702.0,10708045.242,2495.8,2375.6,IF
IF1203,20120117,2382.8,2523.2,2362.0,2521.8,8515,7163.0,624081.96,2499.8,2382.8,IF
IF1206,20120117,2394.6,2537.8,2379.6,2535.2,1591,2844.0,117532.902,2513.4,2399.2,IF
IF1201,20120118,2485.0,2489.8,2411.4,2427.4,102874,6578.0,7595292.006,2427.2,2478.0,IF
IF1202,20120118,2505.0,2517.8,2428.8,2441.4,312523,36775.0,23209937.934,2443.6,2495.8,IF
IF1203,20120118,2513.8,2529.4,2445.0,2456.8,9352,8013.0,699758.016,2459.0,2499.8,IF
IF1206,20120118,2532.0,2546.0,2469.6,2477.0,1417,2891.0,106754.142,2478.6,2513.4,IF
IF1201,20120119,2433.2,2493.2,2420.4,2470.2,47997,2976.0,3540838.044,2473.6,2427.2,IF
IF1202,20120119,2450.0,2515.8,2438.0,2488.4,469912,40609.0,34914562.704,2490.0,2443.6,IF
IF1203,20120119,2467.0,2528.8,2455.0,2503.2,11364,8286.0,850176.132,2505.4,2459.0,IF
IF1206,20120119,2485.6,2547.6,2477.6,2525.4,1354,2893.0,102083.382,2524.6,2478.6,IF
IF1201,20120120,2470.2,2499.4,2465.0,2498.2,13220,0.0,984324.564,2497.92,2473.6,IF
IF1202,20120120,2498.4,2530.8,2477.0,2515.8,355346,38757.0,26705552.916,2519.4,2490.0,IF
IF1203,20120120,2511.4,2544.2,2493.0,2530.0,8990,8361.0,679609.626,2533.0,2505.4,IF
IF1206,20120120,2538.0,2563.6,2515.6,2546.6,1519,2902.0,115908.24,2553.2,2524.6,IF
IF1202,20120130,2513.4,2517.2,2465.0,2469.2,306138,37830.0,22845969.552,2471.2,2519.4,IF
IF1203,20120130,2543.0,2543.0,2480.2,2484.2,10736,9260.0,806234.298,2486.0,2533.0,IF
IF1206,20120130,2558.6,2558.6,2502.6,2507.2,1700,3067.0,128769.288,2509.4,2553.2,IF
IF1209,20120130,2577.0,2578.4,2532.6,2537.4,393,166.0,30066.234,2540.2,2553.2,IF
IF1202,20120131,2472.4,2485.6,2456.8,2476.0,306569,38889.0,22715673.864,2468.8,2471.2,IF
IF1203,20120131,2486.0,2499.4,2472.2,2490.2,9212,9940.0,686659.74,2483.4,2486.0,IF
IF1206,20120131,2513.2,2521.4,2494.0,2510.8,1132,3195.0,85156.836,2505.6,2509.4,IF
IF1209,20120131,2541.2,2554.0,2519.6,2532.6,410,367.0,31129.002,2525.2,2540.2,IF
IF1202,20120201,2470.6,2494.8,2428.4,2439.8,325745,38637.0,24053919.048,2439.0,2468.8,IF
IF1203,20120201,2483.8,2506.8,2442.2,2451.8,11937,10512.0,886044.402,2451.0,2483.4,IF
IF1206,20120201,2509.0,2526.2,2464.2,2471.4,1236,3280.0,92516.676,2473.4,2505.6,IF
IF1209,20120201,2529.0,2547.2,2485.0,2493.2,184,369.0,13882.734,2497.0,2525.2,IF
IF1202,20120202,2445.0,2497.4,2434.4,2487.2,397302,38648.0,29321043.792,2484.0,2439.0,IF
IF1203,20120202,2453.8,2506.0,2447.0,2497.0,15507,11272.0,1150575.816,2494.0,2451.0,IF
IF1206,20120202,2480.0,2528.0,2470.0,2522.6,1885,3182.0,141109.674,2515.2,2473.4,IF
IF1209,20120202,2504.8,2546.6,2485.4,2540.4,549,365.0,41376.216,2533.0,2497.0,IF
IF1202,20120203,2488.0,2527.6,2474.0,2509.0,346500,38447.0,25988502.15,2516.6,2484.0,IF
IF1203,20120203,2499.4,2534.0,2485.0,2520.0,17993,11547.0,1355345.922,2524.8,2494.0,IF
IF1206,20120203,2518.6,2553.0,2508.0,2539.0,1471,3252.0,111756.696,2544.0,2515.2,IF
IF1209,20120203,2533.4,2568.0,2529.0,2554.4,470,360.0,36017.934,2562.2,2533.0,IF
IF1202,20120206,2522.4,2533.0,2492.6,2504.4,311996,38530.0,23524161.666,2502.0,2516.6,IF
IF1203,20120206,2529.6,2542.4,2504.6,2515.4,17194,12797.0,1302159.276,2513.0,2524.8,IF
IF1206,20120206,2550.4,2562.8,2528.0,2538.4,1363,3337.0,104139.642,2533.8,2544.0,IF
IF1209,20120206,2571.8,2579.6,2547.8,2558.6,432,396.0,33206.658,2554.0,2562.2,IF
IF1202,20120207,2502.0,2503.4,2442.6,2464.2,327100,34899.0,24191430.456,2459.6,2502.0,IF
IF1203,20120207,2513.0,2513.4,2455.2,2474.2,21294,13661.0,1583128.83,2470.8,2513.0,IF
IF1206,20120207,2533.2,2536.2,2478.2,2495.0,1738,3650.0,130388.13,2493.2,2533.8,IF
IF1209,20120207,2554.0,2556.0,2505.0,2521.0,399,428.0,30216.63,2519.6,2554.0,IF
IF1202,20120208,2466.8,2554.0,2457.0,2536.4,388623,37218.0,29111987.502,2540.2,2459.6,IF
IF1203,20120208,2476.8,2560.8,2468.0,2546.6,32323,14569.0,2435592.03,2548.2,2470.8,IF
IF1206,20120208,2502.0,2578.2,2490.2,2568.0,1940,3590.0,147642.672,2568.4,2493.2,IF
IF1209,20120208,2520.2,2595.4,2515.2,2586.8,684,465.0,52696.794,2589.2,2519.6,IF
IF1202,20120209,2530.0,2553.2,2518.0,2532.6,376190,33243.0,28631686.734,2534.2,2540.2,IF
IF1203,20120209,2545.4,2560.0,2529.0,2542.0,33814,15701.0,2582946.0,2543.6,2548.2,IF
IF1206,20120209,2561.2,2581.4,2550.0,2565.0,2518,3549.0,193942.386,2565.8,2568.4,IF
IF1209,20120209,2583.4,2599.4,2568.0,2590.8,875,404.0,67943.988,2589.6,2589.2,IF
IF1202,20120210,2531.0,2572.4,2519.8,2532.2,407415,28628.0,31082911.488,2529.8,2534.2,IF
IF1203,20120210,2542.6,2579.8,2531.4,2542.6,47518,18275.0,3639123.426,2540.6,2543.6,IF
IF1206,20120210,2560.0,2602.2,2553.4,2564.4,2236,3639.0,172751.37,2561.4,2565.8,IF
IF1209,20120210,2583.0,2625.8,2579.8,2593.0,645,448.0,50249.304,2589.8,2589.6,IF
IF1202,20120213,2517.8,2565.0,2501.0,2531.0,361959,26783.0,27525779.874,2532.0,2529.8,IF
IF1203,20120213,2532.2,2573.0,2512.6,2542.6,72826,23080.0,5559877.236,2543.2,2540.6,IF
IF1206,20120213,2550.0,2594.0,2535.0,2566.6,2461,3751.0,189484.62,2566.8,2561.4,IF
IF1209,20120213,2581.0,2615.8,2564.2,2592.4,741,489.0,57629.13,2590.8,2589.8,IF
IF1202,20120214,2529.0,2537.6,2505.6,2519.6,292593,19648.0,22135265.958,2519.8,2532.0,IF
IF1203,20120214,2540.0,2549.2,2518.6,2529.4,109608,26904.0,8329269.936,2530.6,2543.2,IF
IF1206,20120214,2562.8,2573.0,2544.8,2555.0,1954,4001.0,149936.796,2554.6,2566.8,IF
IF1209,20120214,2587.0,2597.0,2574.8,2584.8,744,480.0,57689.748,2584.6,2590.8,IF
IF1202,20120215,2520.4,2562.8,2515.4,2546.6,106560,7791.0,8117299.47,2542.0,2519.8,IF
IF1203,20120215,2530.2,2579.6,2526.0,2558.6,318552,38227.0,24414956.154,2554.2,2530.6,IF
IF1206,20120215,2558.0,2598.0,2551.0,2582.4,3110,4298.0,240592.842,2577.6,2554.6,IF
IF1209,20120215,2595.6,2621.2,2581.0,2609.4,856,588.0,66847.176,2603.6,2584.6,IF
IF1202,20120216,2540.2,2552.8,2513.0,2533.6,33167,3784.0,2522951.514,2526.8,2542.0,IF
IF1203,20120216,2547.0,2565.0,2520.0,2544.0,326007,38151.0,24878371.668,2535.2,2554.2,IF
IF1206,20120216,2577.6,2589.0,2541.4,2563.2,2869,4453.0,220712.16,2555.0,2577.6,IF
IF1209,20120216,2598.0,2615.0,2571.0,2593.0,530,668.0,41299.842,2581.8,2603.6,IF
IF1202,20120217,2545.4,2558.0,2522.6,2537.4,13290,0.0,1012844.742,2537.66,2526.8,IF
IF1203,20120217,2559.4,2573.2,2531.8,2549.8,368700,40822.0,28215248.214,2549.8,2535.2,IF
IF1206,20120217,2575.0,2593.4,2556.0,2574.0,3763,4759.0,290606.676,2573.4,2555.0,IF
IF1209,20120217,2602.8,2617.0,2584.0,2600.4,577,741.0,45048.474,2601.6,2581.8,IF
IF1203,20120220,2579.0,2586.0,2549.4,2552.4,299808,46436.0,23079667.44,2553.8,2549.8,IF
IF1204,20120220,2580.2,2593.8,2560.4,2561.6,3561,958.0,275437.464,2564.4,2549.8,IF
IF1206,20120220,2601.2,2611.0,2576.2,2577.4,3087,4919.0,240191.316,2579.4,2573.4,IF
IF1209,20120220,2626.0,2634.8,2603.6,2604.6,548,714.0,43103.208,2608.0,2601.6,IF
IF1203,20120221,2557.0,2569.6,2525.6,2568.8,366212,45210.0,28025218.194,2562.0,2553.8,IF
IF1204,20120221,2565.2,2579.8,2536.6,2579.8,3358,1156.0,258048.378,2574.2,2564.4,IF
IF1206,20120221,2584.0,2594.0,2551.8,2593.0,2462,4865.0,190323.528,2587.4,2579.4,IF
